,Pmet,Isorxns,Enzymes,Type
1237,pmet_cplx3_m,cplx3_mNo62,Q0WWE3,Shared
1238,pmet_cplx3_m,cplx3_mNo62,F4JWS8,Shared
1239,pmet_cplx3_m,cplx3_mNo63,Q42290,Obligate
1240,pmet_cplx3_m,cplx3_mNo63,Q9LXJ2,Obligate
1241,pmet_cplx3_m,cplx3_mNo63,Q9SG91,Shared
1242,pmet_cplx3_m,cplx3_mNo63,Q9ZU25,Shared
1243,pmet_cplx3_m,cplx3_mNo63,Q9FKS5,Shared
1244,pmet_cplx3_m,cplx3_mNo63,Q94JS0,Shared
1245,pmet_cplx3_m,cplx3_mNo63,Q0WWE3,Shared
1246,pmet_cplx3_m,cplx3_mNo63,F4JWS8,Shared
1247,pmet_cplx3_m,cplx3_mNo64,Q42290,Obligate
1248,pmet_cplx3_m,cplx3_mNo64,Q9LXJ2,Obligate
1249,pmet_cplx3_m,cplx3_mNo64,Q9SG91,Shared
1250,pmet_cplx3_m,cplx3_mNo64,O04308,Shared
1251,pmet_cplx3_m,cplx3_mNo64,Q9FKS5,Shared
1252,pmet_cplx3_m,cplx3_mNo64,Q94JS0,Shared
1253,pmet_cplx3_m,cplx3_mNo64,Q0WWE3,Shared
1254,pmet_cplx3_m,cplx3_mNo64,F4JWS8,Shared
1255,pmet_cplx3_m,cplx3_mNo65,P42792,Shared
1256,pmet_cplx3_m,cplx3_mNo65,Q42290,Obligate
1257,pmet_cplx3_m,cplx3_mNo65,Q9LK29,Shared
1258,pmet_cplx3_m,cplx3_mNo65,Q9LXJ2,Obligate
1259,pmet_cplx3_m,cplx3_mNo65,Q9LYR2,Shared
1260,pmet_cplx3_m,cplx3_mNo65,Q9SJV7,Shared
1261,pmet_cplx3_m,cplx3_mNo65,Q9SUU5,Shared
1262,pmet_cplx3_m,cplx3_mNo65,Q9ZU25,Shared
1263,pmet_cplx3_m,cplx3_mNo65,Q9FLB7,Shared
1264,pmet_cplx3_m,cplx3_mNo66,P42792,Shared
1265,pmet_cplx3_m,cplx3_mNo66,Q42290,Obligate
1266,pmet_cplx3_m,cplx3_mNo66,Q9LK29,Shared
1267,pmet_cplx3_m,cplx3_mNo66,Q9LXJ2,Obligate
1268,pmet_cplx3_m,cplx3_mNo66,Q9LYR2,Shared
1269,pmet_cplx3_m,cplx3_mNo66,Q9SJV7,Shared
1270,pmet_cplx3_m,cplx3_mNo66,Q9SUU5,Shared
1271,pmet_cplx3_m,cplx3_mNo66,O04308,Shared
1272,pmet_cplx3_m,cplx3_mNo66,Q9FLB7,Shared
1273,pmet_cplx3_m,cplx3_mNo67,Q42290,Obligate
1274,pmet_cplx3_m,cplx3_mNo67,Q9LK29,Shared
1275,pmet_cplx3_m,cplx3_mNo67,Q9LXJ2,Obligate
1276,pmet_cplx3_m,cplx3_mNo67,Q9LYR2,Shared
1277,pmet_cplx3_m,cplx3_mNo67,Q9SJV7,Shared
1278,pmet_cplx3_m,cplx3_mNo67,Q9SUU5,Shared
1279,pmet_cplx3_m,cplx3_mNo67,Q9ZU25,Shared
1280,pmet_cplx3_m,cplx3_mNo67,Q9FLB7,Shared
1281,pmet_cplx3_m,cplx3_mNo68,Q42290,Obligate
1282,pmet_cplx3_m,cplx3_mNo68,Q9LK29,Shared
1283,pmet_cplx3_m,cplx3_mNo68,Q9LXJ2,Obligate
1284,pmet_cplx3_m,cplx3_mNo68,Q9LYR2,Shared
1285,pmet_cplx3_m,cplx3_mNo68,Q9SJV7,Shared
1286,pmet_cplx3_m,cplx3_mNo68,Q9SUU5,Shared
1287,pmet_cplx3_m,cplx3_mNo68,O04308,Shared
1288,pmet_cplx3_m,cplx3_mNo68,Q9FLB7,Shared
1289,pmet_cplx3_m,cplx3_mNo69,P42792,Shared
1290,pmet_cplx3_m,cplx3_mNo69,Q42290,Obligate
1291,pmet_cplx3_m,cplx3_mNo69,Q9LXJ2,Obligate
1292,pmet_cplx3_m,cplx3_mNo69,Q9LYR2,Shared
1293,pmet_cplx3_m,cplx3_mNo69,Q9SJV7,Shared
1294,pmet_cplx3_m,cplx3_mNo69,Q9SUU5,Shared
1295,pmet_cplx3_m,cplx3_mNo69,Q9ZU25,Shared
1296,pmet_cplx3_m,cplx3_mNo69,Q9FKS5,Shared
1297,pmet_cplx3_m,cplx3_mNo69,Q9FLB7,Shared
1298,pmet_cplx3_m,cplx3_mNo70,P42792,Shared
1299,pmet_cplx3_m,cplx3_mNo70,Q42290,Obligate
1300,pmet_cplx3_m,cplx3_mNo70,Q9LXJ2,Obligate
1301,pmet_cplx3_m,cplx3_mNo70,Q9LYR2,Shared
1302,pmet_cplx3_m,cplx3_mNo70,Q9SJV7,Shared
1303,pmet_cplx3_m,cplx3_mNo70,Q9SUU5,Shared
1304,pmet_cplx3_m,cplx3_mNo70,O04308,Shared
1305,pmet_cplx3_m,cplx3_mNo70,Q9FKS5,Shared
1306,pmet_cplx3_m,cplx3_mNo70,Q9FLB7,Shared
1307,pmet_cplx3_m,cplx3_mNo71,Q42290,Obligate
1308,pmet_cplx3_m,cplx3_mNo71,Q9LXJ2,Obligate
1309,pmet_cplx3_m,cplx3_mNo71,Q9LYR2,Shared
1310,pmet_cplx3_m,cplx3_mNo71,Q9SJV7,Shared
1311,pmet_cplx3_m,cplx3_mNo71,Q9SUU5,Shared
1312,pmet_cplx3_m,cplx3_mNo71,Q9ZU25,Shared
1313,pmet_cplx3_m,cplx3_mNo71,Q9FKS5,Shared
1314,pmet_cplx3_m,cplx3_mNo71,Q9FLB7,Shared
1315,pmet_cplx3_m,cplx3_mNo72,Q42290,Obligate
1316,pmet_cplx3_m,cplx3_mNo72,Q9LXJ2,Obligate
1317,pmet_cplx3_m,cplx3_mNo72,Q9LYR2,Shared
1318,pmet_cplx3_m,cplx3_mNo72,Q9SJV7,Shared
1319,pmet_cplx3_m,cplx3_mNo72,Q9SUU5,Shared
1320,pmet_cplx3_m,cplx3_mNo72,O04308,Shared
1321,pmet_cplx3_m,cplx3_mNo72,Q9FKS5,Shared
1322,pmet_cplx3_m,cplx3_mNo72,Q9FLB7,Shared
1323,pmet_cplx3_m,cplx3_mNo73,P42792,Shared
1324,pmet_cplx3_m,cplx3_mNo73,Q42290,Obligate
1325,pmet_cplx3_m,cplx3_mNo73,Q9LK29,Shared
1326,pmet_cplx3_m,cplx3_mNo73,Q9LXJ2,Obligate
1327,pmet_cplx3_m,cplx3_mNo73,Q9SJV7,Shared
1328,pmet_cplx3_m,cplx3_mNo73,Q9SUU5,Shared
1329,pmet_cplx3_m,cplx3_mNo73,Q9ZU25,Shared
1330,pmet_cplx3_m,cplx3_mNo73,Q94JS0,Shared
1331,pmet_cplx3_m,cplx3_mNo73,Q9FLB7,Shared
1332,pmet_cplx3_m,cplx3_mNo74,P42792,Shared
1333,pmet_cplx3_m,cplx3_mNo74,Q42290,Obligate
1334,pmet_cplx3_m,cplx3_mNo74,Q9LK29,Shared
1335,pmet_cplx3_m,cplx3_mNo74,Q9LXJ2,Obligate
1336,pmet_cplx3_m,cplx3_mNo74,Q9SJV7,Shared
1337,pmet_cplx3_m,cplx3_mNo74,Q9SUU5,Shared
1338,pmet_cplx3_m,cplx3_mNo74,O04308,Shared
1339,pmet_cplx3_m,cplx3_mNo74,Q94JS0,Shared
1340,pmet_cplx3_m,cplx3_mNo74,Q9FLB7,Shared
1341,pmet_cplx3_m,cplx3_mNo75,Q42290,Obligate
1342,pmet_cplx3_m,cplx3_mNo75,Q9LK29,Shared
1343,pmet_cplx3_m,cplx3_mNo75,Q9LXJ2,Obligate
1344,pmet_cplx3_m,cplx3_mNo75,Q9SJV7,Shared
1345,pmet_cplx3_m,cplx3_mNo75,Q9SUU5,Shared
1346,pmet_cplx3_m,cplx3_mNo75,Q9ZU25,Shared
1347,pmet_cplx3_m,cplx3_mNo75,Q94JS0,Shared
1348,pmet_cplx3_m,cplx3_mNo75,Q9FLB7,Shared
1349,pmet_cplx3_m,cplx3_mNo76,Q42290,Obligate
1350,pmet_cplx3_m,cplx3_mNo76,Q9LK29,Shared
1351,pmet_cplx3_m,cplx3_mNo76,Q9LXJ2,Obligate
1352,pmet_cplx3_m,cplx3_mNo76,Q9SJV7,Shared
1353,pmet_cplx3_m,cplx3_mNo76,Q9SUU5,Shared
1354,pmet_cplx3_m,cplx3_mNo76,O04308,Shared
1355,pmet_cplx3_m,cplx3_mNo76,Q94JS0,Shared
1356,pmet_cplx3_m,cplx3_mNo76,Q9FLB7,Shared
1357,pmet_cplx3_m,cplx3_mNo77,P42792,Shared
1358,pmet_cplx3_m,cplx3_mNo77,Q42290,Obligate
1359,pmet_cplx3_m,cplx3_mNo77,Q9LXJ2,Obligate
1360,pmet_cplx3_m,cplx3_mNo77,Q9SJV7,Shared
1361,pmet_cplx3_m,cplx3_mNo77,Q9SUU5,Shared
1362,pmet_cplx3_m,cplx3_mNo77,Q9ZU25,Shared
1363,pmet_cplx3_m,cplx3_mNo77,Q9FKS5,Shared
1364,pmet_cplx3_m,cplx3_mNo77,Q94JS0,Shared
1365,pmet_cplx3_m,cplx3_mNo77,Q9FLB7,Shared
1366,pmet_cplx3_m,cplx3_mNo78,P42792,Shared
1367,pmet_cplx3_m,cplx3_mNo78,Q42290,Obligate
1368,pmet_cplx3_m,cplx3_mNo78,Q9LXJ2,Obligate
1369,pmet_cplx3_m,cplx3_mNo78,Q9SJV7,Shared
1370,pmet_cplx3_m,cplx3_mNo78,Q9SUU5,Shared
1371,pmet_cplx3_m,cplx3_mNo78,O04308,Shared
1372,pmet_cplx3_m,cplx3_mNo78,Q9FKS5,Shared
1373,pmet_cplx3_m,cplx3_mNo78,Q94JS0,Shared
1374,pmet_cplx3_m,cplx3_mNo78,Q9FLB7,Shared
1375,pmet_cplx3_m,cplx3_mNo79,Q42290,Obligate
1376,pmet_cplx3_m,cplx3_mNo79,Q9LXJ2,Obligate
1377,pmet_cplx3_m,cplx3_mNo79,Q9SJV7,Shared
1378,pmet_cplx3_m,cplx3_mNo79,Q9SUU5,Shared
1379,pmet_cplx3_m,cplx3_mNo79,Q9ZU25,Shared
1380,pmet_cplx3_m,cplx3_mNo79,Q9FKS5,Shared
1381,pmet_cplx3_m,cplx3_mNo79,Q94JS0,Shared
1382,pmet_cplx3_m,cplx3_mNo79,Q9FLB7,Shared
1383,pmet_cplx3_m,cplx3_mNo80,Q42290,Obligate
1384,pmet_cplx3_m,cplx3_mNo80,Q9LXJ2,Obligate
1385,pmet_cplx3_m,cplx3_mNo80,Q9SJV7,Shared
1386,pmet_cplx3_m,cplx3_mNo80,Q9SUU5,Shared
1387,pmet_cplx3_m,cplx3_mNo80,O04308,Shared
1388,pmet_cplx3_m,cplx3_mNo80,Q9FKS5,Shared
1389,pmet_cplx3_m,cplx3_mNo80,Q94JS0,Shared
1390,pmet_cplx3_m,cplx3_mNo80,Q9FLB7,Shared
1391,pmet_cplx3_m,cplx3_mNo81,P42792,Shared
1392,pmet_cplx3_m,cplx3_mNo81,Q42290,Obligate
1393,pmet_cplx3_m,cplx3_mNo81,Q9LK29,Shared
1394,pmet_cplx3_m,cplx3_mNo81,Q9LXJ2,Obligate
1395,pmet_cplx3_m,cplx3_mNo81,Q9LYR2,Shared
1396,pmet_cplx3_m,cplx3_mNo81,Q9SUU5,Shared
1397,pmet_cplx3_m,cplx3_mNo81,Q9ZU25,Shared
1398,pmet_cplx3_m,cplx3_mNo81,Q0WWE3,Shared
1399,pmet_cplx3_m,cplx3_mNo81,Q9FLB7,Shared
1400,pmet_cplx3_m,cplx3_mNo82,P42792,Shared
1401,pmet_cplx3_m,cplx3_mNo82,Q42290,Obligate
1402,pmet_cplx3_m,cplx3_mNo82,Q9LK29,Shared
1403,pmet_cplx3_m,cplx3_mNo82,Q9LXJ2,Obligate
1404,pmet_cplx3_m,cplx3_mNo82,Q9LYR2,Shared
1405,pmet_cplx3_m,cplx3_mNo82,Q9SUU5,Shared
1406,pmet_cplx3_m,cplx3_mNo82,O04308,Shared
1407,pmet_cplx3_m,cplx3_mNo82,Q0WWE3,Shared
1408,pmet_cplx3_m,cplx3_mNo82,Q9FLB7,Shared
1409,pmet_cplx3_m,cplx3_mNo83,Q42290,Obligate
1410,pmet_cplx3_m,cplx3_mNo83,Q9LK29,Shared
1411,pmet_cplx3_m,cplx3_mNo83,Q9LXJ2,Obligate
1412,pmet_cplx3_m,cplx3_mNo83,Q9LYR2,Shared
1413,pmet_cplx3_m,cplx3_mNo83,Q9SUU5,Shared
1414,pmet_cplx3_m,cplx3_mNo83,Q9ZU25,Shared
1415,pmet_cplx3_m,cplx3_mNo83,Q0WWE3,Shared
1416,pmet_cplx3_m,cplx3_mNo83,Q9FLB7,Shared
1417,pmet_cplx3_m,cplx3_mNo84,Q42290,Obligate
1418,pmet_cplx3_m,cplx3_mNo84,Q9LK29,Shared
1419,pmet_cplx3_m,cplx3_mNo84,Q9LXJ2,Obligate
1420,pmet_cplx3_m,cplx3_mNo84,Q9LYR2,Shared
1421,pmet_cplx3_m,cplx3_mNo84,Q9SUU5,Shared
1422,pmet_cplx3_m,cplx3_mNo84,O04308,Shared
1423,pmet_cplx3_m,cplx3_mNo84,Q0WWE3,Shared
1424,pmet_cplx3_m,cplx3_mNo84,Q9FLB7,Shared
1425,pmet_cplx3_m,cplx3_mNo85,P42792,Shared
1426,pmet_cplx3_m,cplx3_mNo85,Q42290,Obligate
1427,pmet_cplx3_m,cplx3_mNo85,Q9LXJ2,Obligate
1428,pmet_cplx3_m,cplx3_mNo85,Q9LYR2,Shared
1429,pmet_cplx3_m,cplx3_mNo85,Q9SUU5,Shared
1430,pmet_cplx3_m,cplx3_mNo85,Q9ZU25,Shared
1431,pmet_cplx3_m,cplx3_mNo85,Q9FKS5,Shared
1432,pmet_cplx3_m,cplx3_mNo85,Q0WWE3,Shared
1433,pmet_cplx3_m,cplx3_mNo85,Q9FLB7,Shared
1434,pmet_cplx3_m,cplx3_mNo86,P42792,Shared
1435,pmet_cplx3_m,cplx3_mNo86,Q42290,Obligate
1436,pmet_cplx3_m,cplx3_mNo86,Q9LXJ2,Obligate
1437,pmet_cplx3_m,cplx3_mNo86,Q9LYR2,Shared
1438,pmet_cplx3_m,cplx3_mNo86,Q9SUU5,Shared
1439,pmet_cplx3_m,cplx3_mNo86,O04308,Shared
1440,pmet_cplx3_m,cplx3_mNo86,Q9FKS5,Shared
1441,pmet_cplx3_m,cplx3_mNo86,Q0WWE3,Shared
1442,pmet_cplx3_m,cplx3_mNo86,Q9FLB7,Shared
1443,pmet_cplx3_m,cplx3_mNo87,Q42290,Obligate
1444,pmet_cplx3_m,cplx3_mNo87,Q9LXJ2,Obligate
1445,pmet_cplx3_m,cplx3_mNo87,Q9LYR2,Shared
1446,pmet_cplx3_m,cplx3_mNo87,Q9SUU5,Shared
1447,pmet_cplx3_m,cplx3_mNo87,Q9ZU25,Shared
1448,pmet_cplx3_m,cplx3_mNo87,Q9FKS5,Shared
1449,pmet_cplx3_m,cplx3_mNo87,Q0WWE3,Shared
1450,pmet_cplx3_m,cplx3_mNo87,Q9FLB7,Shared
1451,pmet_cplx3_m,cplx3_mNo88,Q42290,Obligate
1452,pmet_cplx3_m,cplx3_mNo88,Q9LXJ2,Obligate
1453,pmet_cplx3_m,cplx3_mNo88,Q9LYR2,Shared
1454,pmet_cplx3_m,cplx3_mNo88,Q9SUU5,Shared
1455,pmet_cplx3_m,cplx3_mNo88,O04308,Shared
1456,pmet_cplx3_m,cplx3_mNo88,Q9FKS5,Shared
1457,pmet_cplx3_m,cplx3_mNo88,Q0WWE3,Shared
1458,pmet_cplx3_m,cplx3_mNo88,Q9FLB7,Shared
1459,pmet_cplx3_m,cplx3_mNo89,P42792,Shared
1460,pmet_cplx3_m,cplx3_mNo89,Q42290,Obligate
1461,pmet_cplx3_m,cplx3_mNo89,Q9LK29,Shared
1462,pmet_cplx3_m,cplx3_mNo89,Q9LXJ2,Obligate
1463,pmet_cplx3_m,cplx3_mNo89,Q9SUU5,Shared
1464,pmet_cplx3_m,cplx3_mNo89,Q9ZU25,Shared
1465,pmet_cplx3_m,cplx3_mNo89,Q94JS0,Shared
1466,pmet_cplx3_m,cplx3_mNo89,Q0WWE3,Shared
1467,pmet_cplx3_m,cplx3_mNo89,Q9FLB7,Shared
1468,pmet_cplx3_m,cplx3_mNo90,P42792,Shared
1469,pmet_cplx3_m,cplx3_mNo90,Q42290,Obligate
1470,pmet_cplx3_m,cplx3_mNo90,Q9LK29,Shared
1471,pmet_cplx3_m,cplx3_mNo90,Q9LXJ2,Obligate
1472,pmet_cplx3_m,cplx3_mNo90,Q9SUU5,Shared
1473,pmet_cplx3_m,cplx3_mNo90,O04308,Shared
1474,pmet_cplx3_m,cplx3_mNo90,Q94JS0,Shared
1475,pmet_cplx3_m,cplx3_mNo90,Q0WWE3,Shared
1476,pmet_cplx3_m,cplx3_mNo90,Q9FLB7,Shared
1477,pmet_cplx3_m,cplx3_mNo91,Q42290,Obligate
1478,pmet_cplx3_m,cplx3_mNo91,Q9LK29,Shared
1479,pmet_cplx3_m,cplx3_mNo91,Q9LXJ2,Obligate
1480,pmet_cplx3_m,cplx3_mNo91,Q9SUU5,Shared
1481,pmet_cplx3_m,cplx3_mNo91,Q9ZU25,Shared
1482,pmet_cplx3_m,cplx3_mNo91,Q94JS0,Shared
1483,pmet_cplx3_m,cplx3_mNo91,Q0WWE3,Shared
1484,pmet_cplx3_m,cplx3_mNo91,Q9FLB7,Shared
1485,pmet_cplx3_m,cplx3_mNo92,Q42290,Obligate
1486,pmet_cplx3_m,cplx3_mNo92,Q9LK29,Shared
1487,pmet_cplx3_m,cplx3_mNo92,Q9LXJ2,Obligate
1488,pmet_cplx3_m,cplx3_mNo92,Q9SUU5,Shared
1489,pmet_cplx3_m,cplx3_mNo92,O04308,Shared
1490,pmet_cplx3_m,cplx3_mNo92,Q94JS0,Shared
1491,pmet_cplx3_m,cplx3_mNo92,Q0WWE3,Shared
1492,pmet_cplx3_m,cplx3_mNo92,Q9FLB7,Shared
1493,pmet_cplx3_m,cplx3_mNo93,P42792,Shared
1494,pmet_cplx3_m,cplx3_mNo93,Q42290,Obligate
1495,pmet_cplx3_m,cplx3_mNo93,Q9LXJ2,Obligate
1496,pmet_cplx3_m,cplx3_mNo93,Q9SUU5,Shared
1497,pmet_cplx3_m,cplx3_mNo93,Q9ZU25,Shared
1498,pmet_cplx3_m,cplx3_mNo93,Q9FKS5,Shared
1499,pmet_cplx3_m,cplx3_mNo93,Q94JS0,Shared
1500,pmet_cplx3_m,cplx3_mNo93,Q0WWE3,Shared
1501,pmet_cplx3_m,cplx3_mNo93,Q9FLB7,Shared
1502,pmet_cplx3_m,cplx3_mNo94,P42792,Shared
1503,pmet_cplx3_m,cplx3_mNo94,Q42290,Obligate
1504,pmet_cplx3_m,cplx3_mNo94,Q9LXJ2,Obligate
1505,pmet_cplx3_m,cplx3_mNo94,Q9SUU5,Shared
1506,pmet_cplx3_m,cplx3_mNo94,O04308,Shared
1507,pmet_cplx3_m,cplx3_mNo94,Q9FKS5,Shared
1508,pmet_cplx3_m,cplx3_mNo94,Q94JS0,Shared
1509,pmet_cplx3_m,cplx3_mNo94,Q0WWE3,Shared
1510,pmet_cplx3_m,cplx3_mNo94,Q9FLB7,Shared
1511,pmet_cplx3_m,cplx3_mNo95,Q42290,Obligate
1512,pmet_cplx3_m,cplx3_mNo95,Q9LXJ2,Obligate
1513,pmet_cplx3_m,cplx3_mNo95,Q9SUU5,Shared
1514,pmet_cplx3_m,cplx3_mNo95,Q9ZU25,Shared
1515,pmet_cplx3_m,cplx3_mNo95,Q9FKS5,Shared
1516,pmet_cplx3_m,cplx3_mNo95,Q94JS0,Shared
1517,pmet_cplx3_m,cplx3_mNo95,Q0WWE3,Shared
1518,pmet_cplx3_m,cplx3_mNo95,Q9FLB7,Shared
1519,pmet_cplx3_m,cplx3_mNo96,Q42290,Obligate
1520,pmet_cplx3_m,cplx3_mNo96,Q9LXJ2,Obligate
1521,pmet_cplx3_m,cplx3_mNo96,Q9SUU5,Shared
1522,pmet_cplx3_m,cplx3_mNo96,O04308,Shared
1523,pmet_cplx3_m,cplx3_mNo96,Q9FKS5,Shared
1524,pmet_cplx3_m,cplx3_mNo96,Q94JS0,Shared
1525,pmet_cplx3_m,cplx3_mNo96,Q0WWE3,Shared
1526,pmet_cplx3_m,cplx3_mNo96,Q9FLB7,Shared
1527,pmet_cplx3_m,cplx3_mNo97,P42792,Shared
1528,pmet_cplx3_m,cplx3_mNo97,Q42290,Obligate
1529,pmet_cplx3_m,cplx3_mNo97,Q9LK29,Shared
1530,pmet_cplx3_m,cplx3_mNo97,Q9LXJ2,Obligate
1531,pmet_cplx3_m,cplx3_mNo97,Q9LYR2,Shared
1532,pmet_cplx3_m,cplx3_mNo97,Q9SJV7,Shared
1533,pmet_cplx3_m,cplx3_mNo97,Q9ZU25,Shared
1534,pmet_cplx3_m,cplx3_mNo97,F4JWS8,Shared
1535,pmet_cplx3_m,cplx3_mNo97,Q9FLB7,Shared
1536,pmet_cplx3_m,cplx3_mNo98,P42792,Shared
1537,pmet_cplx3_m,cplx3_mNo98,Q42290,Obligate
1538,pmet_cplx3_m,cplx3_mNo98,Q9LK29,Shared
1539,pmet_cplx3_m,cplx3_mNo98,Q9LXJ2,Obligate
1540,pmet_cplx3_m,cplx3_mNo98,Q9LYR2,Shared
1541,pmet_cplx3_m,cplx3_mNo98,Q9SJV7,Shared
1542,pmet_cplx3_m,cplx3_mNo98,O04308,Shared
1543,pmet_cplx3_m,cplx3_mNo98,F4JWS8,Shared
1544,pmet_cplx3_m,cplx3_mNo98,Q9FLB7,Shared
1545,pmet_cplx3_m,cplx3_mNo99,Q42290,Obligate
1546,pmet_cplx3_m,cplx3_mNo99,Q9LK29,Shared
1547,pmet_cplx3_m,cplx3_mNo99,Q9LXJ2,Obligate
1548,pmet_cplx3_m,cplx3_mNo99,Q9LYR2,Shared
1549,pmet_cplx3_m,cplx3_mNo99,Q9SJV7,Shared
1550,pmet_cplx3_m,cplx3_mNo99,Q9ZU25,Shared
1551,pmet_cplx3_m,cplx3_mNo99,F4JWS8,Shared
1552,pmet_cplx3_m,cplx3_mNo99,Q9FLB7,Shared
1553,pmet_cplx3_m,cplx3_mNo100,Q42290,Obligate
1554,pmet_cplx3_m,cplx3_mNo100,Q9LK29,Shared
1555,pmet_cplx3_m,cplx3_mNo100,Q9LXJ2,Obligate
1556,pmet_cplx3_m,cplx3_mNo100,Q9LYR2,Shared
1557,pmet_cplx3_m,cplx3_mNo100,Q9SJV7,Shared
1558,pmet_cplx3_m,cplx3_mNo100,O04308,Shared
1559,pmet_cplx3_m,cplx3_mNo100,F4JWS8,Shared
1560,pmet_cplx3_m,cplx3_mNo100,Q9FLB7,Shared
1561,pmet_cplx3_m,cplx3_mNo101,P42792,Shared
1562,pmet_cplx3_m,cplx3_mNo101,Q42290,Obligate
1563,pmet_cplx3_m,cplx3_mNo101,Q9LXJ2,Obligate
1564,pmet_cplx3_m,cplx3_mNo101,Q9LYR2,Shared
1565,pmet_cplx3_m,cplx3_mNo101,Q9SJV7,Shared
1566,pmet_cplx3_m,cplx3_mNo101,Q9ZU25,Shared
1567,pmet_cplx3_m,cplx3_mNo101,Q9FKS5,Shared
1568,pmet_cplx3_m,cplx3_mNo101,F4JWS8,Shared
1569,pmet_cplx3_m,cplx3_mNo101,Q9FLB7,Shared
1570,pmet_cplx3_m,cplx3_mNo102,P42792,Shared
1571,pmet_cplx3_m,cplx3_mNo102,Q42290,Obligate
1572,pmet_cplx3_m,cplx3_mNo102,Q9LXJ2,Obligate
1573,pmet_cplx3_m,cplx3_mNo102,Q9LYR2,Shared
1574,pmet_cplx3_m,cplx3_mNo102,Q9SJV7,Shared
1575,pmet_cplx3_m,cplx3_mNo102,O04308,Shared
1576,pmet_cplx3_m,cplx3_mNo102,Q9FKS5,Shared
1577,pmet_cplx3_m,cplx3_mNo102,F4JWS8,Shared
1578,pmet_cplx3_m,cplx3_mNo102,Q9FLB7,Shared
1579,pmet_cplx3_m,cplx3_mNo103,Q42290,Obligate
1580,pmet_cplx3_m,cplx3_mNo103,Q9LXJ2,Obligate
1581,pmet_cplx3_m,cplx3_mNo103,Q9LYR2,Shared
1582,pmet_cplx3_m,cplx3_mNo103,Q9SJV7,Shared
1583,pmet_cplx3_m,cplx3_mNo103,Q9ZU25,Shared
1584,pmet_cplx3_m,cplx3_mNo103,Q9FKS5,Shared
1585,pmet_cplx3_m,cplx3_mNo103,F4JWS8,Shared
1586,pmet_cplx3_m,cplx3_mNo103,Q9FLB7,Shared
1587,pmet_cplx3_m,cplx3_mNo104,Q42290,Obligate
1588,pmet_cplx3_m,cplx3_mNo104,Q9LXJ2,Obligate
1589,pmet_cplx3_m,cplx3_mNo104,Q9LYR2,Shared
1590,pmet_cplx3_m,cplx3_mNo104,Q9SJV7,Shared
1591,pmet_cplx3_m,cplx3_mNo104,O04308,Shared
1592,pmet_cplx3_m,cplx3_mNo104,Q9FKS5,Shared
1593,pmet_cplx3_m,cplx3_mNo104,F4JWS8,Shared
1594,pmet_cplx3_m,cplx3_mNo104,Q9FLB7,Shared
1595,pmet_cplx3_m,cplx3_mNo105,P42792,Shared
1596,pmet_cplx3_m,cplx3_mNo105,Q42290,Obligate
1597,pmet_cplx3_m,cplx3_mNo105,Q9LK29,Shared
1598,pmet_cplx3_m,cplx3_mNo105,Q9LXJ2,Obligate
1599,pmet_cplx3_m,cplx3_mNo105,Q9SJV7,Shared
1600,pmet_cplx3_m,cplx3_mNo105,Q9ZU25,Shared
1601,pmet_cplx3_m,cplx3_mNo105,Q94JS0,Shared
1602,pmet_cplx3_m,cplx3_mNo105,F4JWS8,Shared
1603,pmet_cplx3_m,cplx3_mNo105,Q9FLB7,Shared
1604,pmet_cplx3_m,cplx3_mNo106,P42792,Shared
1605,pmet_cplx3_m,cplx3_mNo106,Q42290,Obligate
1606,pmet_cplx3_m,cplx3_mNo106,Q9LK29,Shared
1607,pmet_cplx3_m,cplx3_mNo106,Q9LXJ2,Obligate
1608,pmet_cplx3_m,cplx3_mNo106,Q9SJV7,Shared
1609,pmet_cplx3_m,cplx3_mNo106,O04308,Shared
1610,pmet_cplx3_m,cplx3_mNo106,Q94JS0,Shared
1611,pmet_cplx3_m,cplx3_mNo106,F4JWS8,Shared
1612,pmet_cplx3_m,cplx3_mNo106,Q9FLB7,Shared
1613,pmet_cplx3_m,cplx3_mNo107,Q42290,Obligate
1614,pmet_cplx3_m,cplx3_mNo107,Q9LK29,Shared
1615,pmet_cplx3_m,cplx3_mNo107,Q9LXJ2,Obligate
1616,pmet_cplx3_m,cplx3_mNo107,Q9SJV7,Shared
1617,pmet_cplx3_m,cplx3_mNo107,Q9ZU25,Shared
1618,pmet_cplx3_m,cplx3_mNo107,Q94JS0,Shared
1619,pmet_cplx3_m,cplx3_mNo107,F4JWS8,Shared
1620,pmet_cplx3_m,cplx3_mNo107,Q9FLB7,Shared
1621,pmet_cplx3_m,cplx3_mNo108,Q42290,Obligate
1622,pmet_cplx3_m,cplx3_mNo108,Q9LK29,Shared
1623,pmet_cplx3_m,cplx3_mNo108,Q9LXJ2,Obligate
1624,pmet_cplx3_m,cplx3_mNo108,Q9SJV7,Shared
1625,pmet_cplx3_m,cplx3_mNo108,O04308,Shared
1626,pmet_cplx3_m,cplx3_mNo108,Q94JS0,Shared
1627,pmet_cplx3_m,cplx3_mNo108,F4JWS8,Shared
1628,pmet_cplx3_m,cplx3_mNo108,Q9FLB7,Shared
1629,pmet_cplx3_m,cplx3_mNo109,P42792,Shared
1630,pmet_cplx3_m,cplx3_mNo109,Q42290,Obligate
1631,pmet_cplx3_m,cplx3_mNo109,Q9LXJ2,Obligate
